id,title,authors,year,categories,abstract,pdf_url,matched_terms,relevance_prob,query_type
2312.06470v2,De novo Design of Polymer Electrolytes with High Conductivity using GPT-based and Diffusion-based Generative Models,"Zhenze Yang, Weike Ye, Xiangyun Lei, Daniel Schweigert, Ha-Kyung Kwon, Arash Khajeh",2023,physics.chem-ph,"Solid polymer electrolytes hold significant promise as materials for next-generation batteries due to their superior safety performance, enhanced specific energy, and extended lifespans compared to liquid electrolytes. However, the material's low ionic conductivity impedes its commercialization, and the vast polymer space poses significant challenges for the screening and design. In this study, we assess the capabilities of generative artificial intelligence (AI) for the de novo design of polymer electrolytes. To optimize the generation, we compare different deep learning architectures, including both GPT-based and diffusion-based models, and benchmark the results with hyperparameter tuning. We further employ various evaluation metrics and full-atom molecular dynamics simulations to assess the performance of different generative model architectures and to validate the top candidates produced by each model. Out of only 45 candidates being tested, we discovered 17 polymers that achieve superior ionic conductivity better than any other polymers in our database, with some of them doubling the conductivity value. In addition, by adopting a pretraining and fine-tuning methodology, we significantly improve the efficacy of our generative models, achieving quicker convergence, enhanced performance with limited data, and greater diversity. Using the proposed method, we can easily generate a large number of novel, diverse, and valid polymers, with a chance of synthesizability, enabling us to identify promising candidates with markedly improved efficiency.",https://arxiv.org/pdf/2312.06470v2,"Deep Learning, Artificial Intelligence, AI, DL",23.78,
2312.17612v3,Bespoke Approximation of Multiplication-Accumulation and Activation Targeting Printed Multilayer Perceptrons,"Florentia Afentaki, Gurol Saglam, Argyris Kokkinis, Kostas Siozios, Georgios Zervakis, Mehdi B Tahoori",2023,"cs.AR, cs.LG","Printed Electronics (PE) feature distinct and remarkable characteristics that make them a prominent technology for achieving true ubiquitous computing. This is particularly relevant in application domains that require conformal and ultra-low cost solutions, which have experienced limited penetration of computing until now. Unlike silicon-based technologies, PE offer unparalleled features such as non-recurring engineering costs, ultra-low manufacturing cost, and on-demand fabrication of conformal, flexible, non-toxic, and stretchable hardware. However, PE face certain limitations due to their large feature sizes, that impede the realization of complex circuits, such as machine learning classifiers. In this work, we address these limitations by leveraging the principles of Approximate Computing and Bespoke (fully-customized) design. We propose an automated framework for designing ultra-low power Multilayer Perceptron (MLP) classifiers which employs, for the first time, a holistic approach to approximate all functions of the MLP's neurons: multiplication, accumulation, and activation. Through comprehensive evaluation across various MLPs of varying size, our framework demonstrates the ability to enable battery-powered operation of even the most intricate MLP architecture examined, significantly surpassing the current state of the art.",https://arxiv.org/pdf/2312.17612v3,"Machine Learning, AI, ML",23.78,
2301.05024v1,A theory of inductive loops in electrochemical impedance spectroscopy,"Yury Grabovsky, Jacob Guynee",2023,"physics.chem-ph, cond-mat.mtrl-sci","We demonstrate that failure of time-invariance assumption in the modeling of electrochemical systems by equivalent circuits can lead to the formation of low frequency ""inductive loops"" that manifest themselves as positive imaginary parts of the impedance function. Assuming that the properties of the equivalent circuits change slowly in time we perform an asymptotic analysis and obtain a new integral representation of the impedance function that reduces to the standard one at high frequencies, while exhibiting inductive loops at low frequencies.",https://arxiv.org/pdf/2301.05024v1,"electrochemical system, AI",20.0,
1803.06561v3,"AutoML from Service Provider's Perspective: Multi-device, Multi-tenant Model Selection with GP-EI","Chen Yu, Bojan Karlas, Jie Zhong, Ce Zhang, Ji Liu",2018,"cs.LG, cs.DC, stat.ML","AutoML has become a popular service that is provided by most leading cloud service providers today. In this paper, we focus on the AutoML problem from the \emph{service provider's perspective}, motivated by the following practical consideration: When an AutoML service needs to serve {\em multiple users} with {\em multiple devices} at the same time, how can we allocate these devices to users in an efficient way? We focus on GP-EI, one of the most popular algorithms for automatic model selection and hyperparameter tuning, used by systems such as Google Vizer. The technical contribution of this paper is the first multi-device, multi-tenant algorithm for GP-EI that is aware of \emph{multiple} computation devices and multiple users sharing the same set of computation devices. Theoretically, given $N$ users and $M$ devices, we obtain a regret bound of $O((\text{\bf {MIU}}(T,K) + M)\frac{N^2}{M})$, where $\text{\bf {MIU}}(T,K)$ refers to the maximal incremental uncertainty up to time $T$ for the covariance matrix $K$. Empirically, we evaluate our algorithm on two applications of automatic model selection, and show that our algorithm significantly outperforms the strategy of serving users independently. Moreover, when multiple computation devices are available, we achieve near-linear speedup when the number of users is much larger than the number of devices.",https://arxiv.org/pdf/1803.06561v3,"AI, ML",20.0,
2310.17944v2,A Survey on Trustworthy Edge Intelligence: From Security and Reliability To Transparency and Sustainability,"Xiaojie Wang, Beibei Wang, Yu Wu, Zhaolong Ning, Song Guo, Fei Richard Yu",2023,cs.LG,"Edge Intelligence (EI) integrates Edge Computing (EC) and Artificial Intelligence (AI) to push the capabilities of AI to the network edge for real-time, efficient and secure intelligent decision-making and computation. However, EI faces various challenges due to resource constraints, heterogeneous network environments, and diverse service requirements of different applications, which together affect the trustworthiness of EI in the eyes of stakeholders. This survey comprehensively summarizes the characteristics, architecture, technologies, and solutions of trustworthy EI. Specifically, we first emphasize the need for trustworthy EI in the context of the trend toward large models. We then provide an initial definition of trustworthy EI, explore its key characteristics and give a multi-layered architecture for trustworthy EI. Then, we summarize several important issues that hinder the achievement of trustworthy EI. Subsequently, we present enabling technologies for trustworthy EI systems and provide an in-depth literature review of the state-of-the-art solutions for realizing the trustworthiness of EI. Finally, we discuss the corresponding research challenges and open issues.",https://arxiv.org/pdf/2310.17944v2,"Artificial Intelligence, AI",20.0,
2502.05114v1,SpecTUS: Spectral Translator for Unknown Structures annotation from EI-MS spectra,"Adam Hájek, Helge Hecht, Elliott J. Price, Aleš Křenek",2025,"cs.LG, physics.data-an","Compound identification and structure annotation from mass spectra is a well-established task widely applied in drug detection, criminal forensics, small molecule biomarker discovery and chemical engineering.
  We propose SpecTUS: Spectral Translator for Unknown Structures, a deep neural model that addresses the task of structural annotation of small molecules from low-resolution gas chromatography electron ionization mass spectra (GC-EI-MS). Our model analyzes the spectra in \textit{de novo} manner -- a direct translation from the spectra into 2D-structural representation. Our approach is particularly useful for analyzing compounds unavailable in spectral libraries.
  In a rigorous evaluation of our model on the novel structure annotation task across different libraries, we outperformed standard database search techniques by a wide margin. On a held-out testing set, including \numprint{28267} spectra from the NIST database, we show that our model's single suggestion perfectly reconstructs 43\% of the subset's compounds. This single suggestion is strictly better than the candidate of the database hybrid search (common method among practitioners)
  in 76\% of cases. In a~still affordable scenario of~10 suggestions, perfect reconstruction is achieved in 65\%, and 84\% are better than the hybrid search.",https://arxiv.org/pdf/2502.05114v1,AI,20.0,
2401.02668v1,Towards Integrated Fine-tuning and Inference when Generative AI meets Edge Intelligence,"Ning Chen, Zhipeng Cheng, Xuwei Fan, Xiaoyu Xia, Lianfen Huang",2024,"cs.DC, cs.LG","The high-performance generative artificial intelligence (GAI) represents the latest evolution of computational intelligence, while the blessing of future 6G networks also makes edge intelligence (EI) full of development potential. The inevitable encounter between GAI and EI can unleash new opportunities, where GAI's pre-training based on massive computing resources and large-scale unlabeled corpora can provide strong foundational knowledge for EI, while EI can harness fragmented computing resources to aggregate personalized knowledge for GAI. However, the natural contradictory features pose significant challenges to direct knowledge sharing. To address this, in this paper, we propose the GAI-oriented synthetical network (GaisNet), a collaborative cloud-edge-end intelligence framework that buffers contradiction leveraging data-free knowledge relay, where the bidirectional knowledge flow enables GAI's virtuous-cycle model fine-tuning and task inference, achieving mutualism between GAI and EI with seamless fusion and collaborative evolution. Experimental results demonstrate the effectiveness of the proposed mechanisms. Finally, we discuss the future challenges and directions in the interplay between GAI and EI.",https://arxiv.org/pdf/2401.02668v1,"Artificial Intelligence, AI, ML",20.0,
2310.07497v2,Energy-Efficient and Real-Time Sensing for Federated Continual Learning via Sample-Driven Control,"Minh Ngoc Luu, Minh-Duong Nguyen, Ebrahim Bedeer, Van Duc Nguyen, Dinh Thai Hoang, Diep N. Nguyen, Quoc-Viet Pham",2023,"cs.LG, cs.AI","An intelligent Real-Time Sensing (RTS) system must continuously acquire, update, integrate, and apply knowledge to adapt to real-world dynamics. Managing distributed intelligence in this context requires Federated Continual Learning (FCL). However, effectively capturing the diverse characteristics of RTS data in FCL systems poses significant challenges, including severely impacting computational and communication resources, escalating energy costs, and ultimately degrading overall system performance. To overcome these challenges, we investigate how the data distribution shift from ideal to practical RTS scenarios affects Artificial Intelligence (AI) model performance by leveraging the \textit{generalization gap} concept. In this way, we can analyze how sampling time in RTS correlates with the decline in AI performance, computation cost, and communication efficiency. Based on this observation, we develop a novel Sample-driven Control for Federated Continual Learning (SCFL) technique, specifically designed for mobile edge networks with RTS capabilities. In particular, SCFL is an optimization problem that harnesses the sampling process to concurrently minimize the generalization gap and improve overall accuracy while upholding the energy efficiency of the FCL framework. To solve the highly complex and time-varying optimization problem, we introduce a new soft actor-critic algorithm with explicit and implicit constraints (A2C-EI). Our empirical experiments reveal that we can achieve higher efficiency compared to other DRL baselines. Notably, SCFL can significantly reduce energy consumption up to $85\%$ while maintaining FL convergence and timely data transmission.",https://arxiv.org/pdf/2310.07497v2,"Artificial Intelligence, AI",20.0,
2510.07663v1,Incremental Hybrid Ensemble with Graph Attention and Frequency-Domain Features for Stable Long-Term Credit Risk Modeling,Jiajing Wang,2025,cs.LG,"Predicting long-term loan defaults is hard because borrower behavior often changes and data distributions shift over time. This paper presents HYDRA-EI, a hybrid ensemble incremental learning framework. It uses several stages of feature processing and combines multiple models. The framework builds relational, cross, and frequency-based features. It uses graph attention, automatic cross-feature creation, and transformations from the frequency domain. HYDRA-EI updates weekly using new data and adjusts the model weights with a simple performance-based method. It works without frequent manual changes or fixed retraining. HYDRA-EI improves model stability and generalization, which makes it useful for long-term credit risk tasks.",https://arxiv.org/pdf/2510.07663v1,AI,20.0,
2404.13348v4,Socialized Learning: A Survey of the Paradigm Shift for Edge Intelligence in Networked Systems,"Xiaofei Wang, Yunfeng Zhao, Chao Qiu, Qinghua Hu, Victor C. M. Leung",2024,"cs.NI, cs.LG","Amidst the robust impetus from artificial intelligence (AI) and big data, edge intelligence (EI) has emerged as a nascent computing paradigm, synthesizing AI with edge computing (EC) to become an exemplary solution for unleashing the full potential of AI services. Nonetheless, challenges in communication costs, resource allocation, privacy, and security continue to constrain its proficiency in supporting services with diverse requirements. In response to these issues, this paper introduces socialized learning (SL) as a promising solution, further propelling the advancement of EI. SL is a learning paradigm predicated on social principles and behaviors, aimed at amplifying the collaborative capacity and collective intelligence of agents within the EI system. SL not only enhances the system's adaptability but also optimizes communication, and networking processes, essential for distributed intelligence across diverse devices and platforms. Therefore, a combination of SL and EI may greatly facilitate the development of collaborative intelligence in the future network. This paper presents the findings of a literature review on the integration of EI and SL, summarizing the latest achievements in existing research on EI and SL. Subsequently, we delve comprehensively into the limitations of EI and how it could benefit from SL. Special emphasis is placed on the communication challenges and networking strategies and other aspects within these systems, underlining the role of optimized network solutions in improving system efficiency. Based on these discussions, we elaborate in detail on three integrated components: socialized architecture, socialized training, and socialized inference, analyzing their strengths and weaknesses. Finally, we identify some possible future applications of combining SL and EI, discuss open problems and suggest some future research.",https://arxiv.org/pdf/2404.13348v4,"Artificial Intelligence, AI",20.0,
2106.10928v2,STEP-EZ: Syntax Tree guided semantic ExPlanation for Explainable Zero-shot modeling of clinical depression symptoms from text,"Nawshad Farruque, Randy Goebel, Osmar Zaiane, Sudhakar Sivapalan",2021,"cs.CL, cs.AI, cs.IR, cs.LG","We focus on exploring various approaches of Zero-Shot Learning (ZSL) and their explainability for a challenging yet important supervised learning task notorious for training data scarcity, i.e. Depression Symptoms Detection (DSD) from text. We start with a comprehensive synthesis of different components of our ZSL modeling and analysis of our ground truth samples and Depression symptom clues curation process with the help of a practicing clinician. We next analyze the accuracy of various state-of-the-art ZSL models and their potential enhancements for our task. Further, we sketch a framework for the use of ZSL for hierarchical text-based explanation mechanism, which we call, Syntax Tree-Guided Semantic Explanation (STEP). Finally, we summarize experiments from which we conclude that we can use ZSL models and achieve reasonable accuracy and explainability, measured by a proposed Explainability Index (EI). This work is, to our knowledge, the first work to exhaustively explore the efficacy of ZSL models for DSD task, both in terms of accuracy and explainability.",https://arxiv.org/pdf/2106.10928v2,"AI, supervised learning",20.0,
2601.09915v1,A model for water transport in the membrane and an impedance spectroscopy study of the effect of relative humidity on PEM fuel cell parameters,"Andrei Kulikovsky, Tatyana Reshetenko",2026,physics.chem-ph,"Effective water management is essential for the optimal performance of PEM fuel cells. We have developed an impedance model for liquid water transport through the membrane and coupled it with the two-phase model for cathode side impedance. The complete model was fitted to experimental spectra measured at anode/cathode relative humidities (RH) of 32/32\%, 50/50\% and 100/100\% within a current density range of 100 to 1000 mA cm$^{-2}$ and an air flow stoichiometry of 2. Cathode catalyst layer (CCL) saturation decreases with current density due to a growing liquid pressure gradient. For all RH values, the CCL oxygen diffusivity increases dramatically with cell current due to progressive involvement of larger pores into the proton current conversion. Higher RH leads to higher double layer capacitance, which indicates that liquid water increases the electrochemically active surface area.",https://arxiv.org/pdf/2601.09915v1,AI,20.0,
2201.00731v1,Time-Fractional Approach to the Electrochemical Impedance: The Displacement Current,"G. Barbero, L. R. Evangelista, E. K. Lenzi",2022,"physics.chem-ph, cond-mat.mtrl-sci, physics.app-ph","We establish, in general terms, the conditions to be satisfied by a time-fractional approach formulation of the Poisson-Nernst-Planck model in order to guarantee that the total current across the sample be solenoidal, as required by the Maxwell equation. Only in this case the electric impedance of a cell can be determined as the ratio between the applied difference of potential and the current across the cell. We show that in the case of anomalous diffusion, the model predicts for the electric impedance of the cell a constant phase element behaviour in the low frequency region. In the parametric curve of the reactance versus the resistance, the slope coincides with the order of the fractional time derivative.",https://arxiv.org/pdf/2201.00731v1,,20.0,
2409.16537v1,A QoE-Aware Split Inference Accelerating Algorithm for NOMA-based Edge Intelligence,"Xin Yuan, Ning Li, Quan Chen, Wenchao Xu, Zhaoxin Zhang, Song Guo",2024,cs.LG,"Even the AI has been widely used and significantly changed our life, deploying the large AI models on resource limited edge devices directly is not appropriate. Thus, the model split inference is proposed to improve the performance of edge intelligence, in which the AI model is divided into different sub models and the resource-intensive sub model is offloaded to edge server wirelessly for reducing resource requirements and inference latency. However, the previous works mainly concentrate on improving and optimizing the system QoS, ignore the effect of QoE which is another critical item for the users except for QoS. Even the QoE has been widely learned in EC, considering the differences between task offloading in EC and split inference in EI, and the specific issues in QoE which are still not addressed in EC and EI, these algorithms cannot work effectively in edge split inference scenarios. Thus, an effective resource allocation algorithm is proposed in this paper, for accelerating split inference in EI and achieving the tradeoff between inference delay, QoE, and resource consumption, abbreviated as ERA. Specifically, the ERA takes the resource consumption, QoE, and inference latency into account to find the optimal model split strategy and resource allocation strategy. Since the minimum inference delay and resource consumption, and maximum QoE cannot be satisfied simultaneously, the gradient descent based algorithm is adopted to find the optimal tradeoff between them. Moreover, the loop iteration GD approach is developed to reduce the complexity of the GD algorithm caused by parameter discretization. Additionally, the properties of the proposed algorithms are investigated, including convergence, complexity, and approximation error. The experimental results demonstrate that the performance of ERA is much better than that of the previous studies.",https://arxiv.org/pdf/2409.16537v1,AI,20.0,
2308.02157v1,Improved Order Analysis and Design of Exponential Integrator for Diffusion Models Sampling,"Qinsheng Zhang, Jiaming Song, Yongxin Chen",2023,cs.LG,"Efficient differential equation solvers have significantly reduced the sampling time of diffusion models (DMs) while retaining high sampling quality. Among these solvers, exponential integrators (EI) have gained prominence by demonstrating state-of-the-art performance. However, existing high-order EI-based sampling algorithms rely on degenerate EI solvers, resulting in inferior error bounds and reduced accuracy in contrast to the theoretically anticipated results under optimal settings. This situation makes the sampling quality extremely vulnerable to seemingly innocuous design choices such as timestep schedules. For example, an inefficient timestep scheduler might necessitate twice the number of steps to achieve a quality comparable to that obtained through carefully optimized timesteps. To address this issue, we reevaluate the design of high-order differential solvers for DMs. Through a thorough order analysis, we reveal that the degeneration of existing high-order EI solvers can be attributed to the absence of essential order conditions. By reformulating the differential equations in DMs and capitalizing on the theory of exponential integrators, we propose refined EI solvers that fulfill all the order conditions, which we designate as Refined Exponential Solver (RES). Utilizing these improved solvers, RES exhibits more favorable error bounds theoretically and achieves superior sampling efficiency and stability in practical applications. For instance, a simple switch from the single-step DPM-Solver++ to our order-satisfied RES solver when Number of Function Evaluations (NFE) $=9$, results in a reduction of numerical defects by $25.2\%$ and FID improvement of $25.4\%$ (16.77 vs 12.51) on a pre-trained ImageNet diffusion model.",https://arxiv.org/pdf/2308.02157v1,AI,20.0,
2003.09509v1,Partial Hessian vibrational analysis: vapour pressure isotope effects and their relation with non-covalent interactions,Luis Vasquez,2020,"physics.chem-ph, physics.atm-clus","In this study equilibrium isotope effects (EIEs) on evaporation to several organic solvents (bromobenzene, dibromomethane, ethanol, methanol, and trichloromethane) in the pure phase are estimated employing Kohn-Sham Density functional theory (KS-DFT) along with full Hessian vibrational analysis (FHVA) and partial Hessian vibrational analysis (PHVA). Both FHVA and PHVA qualitatively predict compounds EIEs. Weakly interacting systems (bromobenzene, dibromomethane, and trichloromethane) display identical EIE values for both, FHVA and PHVA. Whereas for strongly interacting systems (ethanol and methanol), PHVA estimates slightly smaller EIE compared to FHVA. By employing the symmetry-adapted perturbation theory (SAPT) along with independent gradient model (IGM), it was possible to establish how minimal changes in compounds interaction energy affected carbon and bromine EIEs estimation in dibromomethane. Moreover, SAPT and IGM revealed how in ethanol, apparently insignificant intermolecular interactions possessed an enormous impact in carbon position specific isotope effects, which highlight the importance of solvent effects for strongly interacting compounds. The presented results have important implications for correctly comprehending and characterising the role of non-covalent interactions in the prediction of isotope effects, as well as providing a robust test to PHVA for the prediction of EIEs.",https://arxiv.org/pdf/2003.09509v1,prediction,20.0,
2410.14237v1,Unified Convergence Analysis for Score-Based Diffusion Models with Deterministic Samplers,"Runjia Li, Qiwei Di, Quanquan Gu",2024,"cs.LG, math.OC, stat.ML","Score-based diffusion models have emerged as powerful techniques for generating samples from high-dimensional data distributions. These models involve a two-phase process: first, injecting noise to transform the data distribution into a known prior distribution, and second, sampling to recover the original data distribution from noise. Among the various sampling methods, deterministic samplers stand out for their enhanced efficiency. However, analyzing these deterministic samplers presents unique challenges, as they preclude the use of established techniques such as Girsanov's theorem, which are only applicable to stochastic samplers. Furthermore, existing analysis for deterministic samplers usually focuses on specific examples, lacking a generalized approach for general forward processes and various deterministic samplers. Our paper addresses these limitations by introducing a unified convergence analysis framework. To demonstrate the power of our framework, we analyze the variance-preserving (VP) forward process with the exponential integrator (EI) scheme, achieving iteration complexity of $\tilde O(d^2/ε)$. Additionally, we provide a detailed analysis of Denoising Diffusion Implicit Models (DDIM)-type samplers, which have been underexplored in previous research, achieving polynomial iteration complexity.",https://arxiv.org/pdf/2410.14237v1,AI,20.0,
2203.07875v1,Regret Bounds for Expected Improvement Algorithms in Gaussian Process Bandit Optimization,"Hung Tran-The, Sunil Gupta, Santu Rana, Svetha Venkatesh",2022,"cs.LG, math.OC","The expected improvement (EI) algorithm is one of the most popular strategies for optimization under uncertainty due to its simplicity and efficiency. Despite its popularity, the theoretical aspects of this algorithm have not been properly analyzed. In particular, whether in the noisy setting, the EI strategy with a standard incumbent converges is still an open question of the Gaussian process bandit optimization problem. We aim to answer this question by proposing a variant of EI with a standard incumbent defined via the GP predictive mean. We prove that our algorithm converges, and achieves a cumulative regret bound of $\mathcal O(γ_T\sqrt{T})$, where $γ_T$ is the maximum information gain between $T$ observations and the Gaussian process model. Based on this variant of EI, we further propose an algorithm called Improved GP-EI that converges faster than previous counterparts. In particular, our proposed variants of EI do not require the knowledge of the RKHS norm and the noise's sub-Gaussianity parameter as in previous works. Empirical validation in our paper demonstrates the effectiveness of our algorithms compared to several baselines.",https://arxiv.org/pdf/2203.07875v1,"Gaussian Process, AI",20.0,
2207.12876v2,Repeated Environment Inference for Invariant Learning,"Aayush Mishra, Anqi Liu",2022,cs.LG,"We study the problem of invariant learning when the environment labels are unknown. We focus on the invariant representation notion when the Bayes optimal conditional label distribution is the same across different environments. Previous work conducts Environment Inference (EI) by maximizing the penalty term from Invariant Risk Minimization (IRM) framework. The EI step uses a reference model which focuses on spurious correlations to efficiently reach a good environment partition. However, it is not clear how to find such a reference model. In this work, we propose to repeat the EI process and retrain an ERM model on the \textit{majority} environment inferred by the previous EI step. Under mild assumptions, we find that this iterative process helps learn a representation capturing the spurious correlation better than the single step. This results in better Environment Inference and better Invariant Learning. We show that this method outperforms baselines on both synthetic and real-world datasets.",https://arxiv.org/pdf/2207.12876v2,AI,20.0,
2505.02212v1,Exogenous Isomorphism for Counterfactual Identifiability,"Yikang Chen, Dehui Du",2025,"cs.LG, stat.ML","This paper investigates $\sim_{\mathcal{L}_3}$-identifiability, a form of complete counterfactual identifiability within the Pearl Causal Hierarchy (PCH) framework, ensuring that all Structural Causal Models (SCMs) satisfying the given assumptions provide consistent answers to all causal questions. To simplify this problem, we introduce exogenous isomorphism and propose $\sim_{\mathrm{EI}}$-identifiability, reflecting the strength of model identifiability required for $\sim_{\mathcal{L}_3}$-identifiability. We explore sufficient assumptions for achieving $\sim_{\mathrm{EI}}$-identifiability in two special classes of SCMs: Bijective SCMs (BSCMs), based on counterfactual transport, and Triangular Monotonic SCMs (TM-SCMs), which extend $\sim_{\mathcal{L}_2}$-identifiability. Our results unify and generalize existing theories, providing theoretical guarantees for practical applications. Finally, we leverage neural TM-SCMs to address the consistency problem in counterfactual reasoning, with experiments validating both the effectiveness of our method and the correctness of the theory.",https://arxiv.org/pdf/2505.02212v1,,20.0,
2411.05771v5,Equivariant Test-Time Training with Operator Sketching for Imaging Inverse Problems,"Guixian Xu, Jinglai Li, Junqi Tang",2024,"eess.IV, cs.CV, cs.LG, math.OC","Equivariant Imaging (EI) regularization has become the de-facto technique for unsupervised training of deep imaging networks, without any need of ground-truth data. Observing that the EI-based unsupervised training paradigm currently has significant computational redundancy leading to inefficiency in high-dimensional applications, we propose a sketched EI regularization which leverages the randomized sketching techniques for acceleration. We apply our sketched EI regularization to develop an accelerated deep internal learning framework, which can be efficiently applied for test-time network adaptation. Additionally, for network adaptation tasks, we propose a parameter-efficient approach to accelerate both EI and Sketched-EI via optimizing only the normalization layers. Our numerical study on X-ray CT and multicoil magnetic resonance image reconstruction tasks demonstrate that our approach can achieve significant computational acceleration over the standard EI counterpart, especially in test-time training tasks.",https://arxiv.org/pdf/2411.05771v5,AI,20.0,
2408.07285v1,DDIM Redux: Mathematical Foundation and Some Extension,Manhyung Han,2024,cs.LG,"This note provides a critical review of the mathematical concepts underlying the generalized diffusion denoising implicit model (gDDIM) and the exponential integrator (EI) scheme. We present enhanced mathematical results, including an exact expression for the reverse trajectory in the probability flow ODE and an exact expression for the covariance matrix in the gDDIM scheme. Furthermore, we offer an improved understanding of the EI scheme's efficiency in terms of the change of variables. The noising process in DDIM is analyzed from the perspective of non-equilibrium statistical physics. Additionally, we propose a new scheme for DDIM, called the principal-axis DDIM (paDDIM).",https://arxiv.org/pdf/2408.07285v1,,20.0,
2210.09598v1,Planning for Sample Efficient Imitation Learning,"Zhao-Heng Yin, Weirui Ye, Qifeng Chen, Yang Gao",2022,"cs.LG, cs.AI","Imitation learning is a class of promising policy learning algorithms that is free from many practical issues with reinforcement learning, such as the reward design issue and the exploration hardness. However, the current imitation algorithm struggles to achieve both high performance and high in-environment sample efficiency simultaneously. Behavioral Cloning (BC) does not need in-environment interactions, but it suffers from the covariate shift problem which harms its performance. Adversarial Imitation Learning (AIL) turns imitation learning into a distribution matching problem. It can achieve better performance on some tasks but it requires a large number of in-environment interactions. Inspired by the recent success of EfficientZero in RL, we propose EfficientImitate (EI), a planning-based imitation learning method that can achieve high in-environment sample efficiency and performance simultaneously. Our algorithmic contribution in this paper is two-fold. First, we extend AIL into the MCTS-based RL. Second, we show the seemingly incompatible two classes of imitation algorithms (BC and AIL) can be naturally unified under our framework, enjoying the benefits of both. We benchmark our method not only on the state-based DeepMind Control Suite, but also on the image version which many previous works find highly challenging. Experimental results show that EI achieves state-of-the-art results in performance and sample efficiency. EI shows over 4x gain in performance in the limited sample setting on state-based and image-based tasks and can solve challenging problems like Humanoid, where previous methods fail with small amount of interactions. Our code is available at https://github.com/zhaohengyin/EfficientImitate.",https://arxiv.org/pdf/2210.09598v1,"Reinforcement learning, AI",20.0,
2311.07431v1,Harnessing elastic instabilities for enhanced mixing and reaction kinetics in porous media,"Christopher A. Browne, Sujit S. Datta",2023,"physics.flu-dyn, cond-mat.dis-nn, cond-mat.soft, nlin.CD, physics.app-ph","Turbulent flows have been used for millennia to mix solutes; a familiar example is stirring cream into coffee. However, many energy, environmental, and industrial processes rely on the mixing of solutes in porous media where confinement suppresses inertial turbulence. As a result, mixing is drastically hindered, requiring fluid to permeate long distances for appreciable mixing and introducing additional steps to drive mixing that can be expensive and environmentally harmful. Here, we demonstrate that this limitation can be overcome just by adding dilute amounts of flexible polymers to the fluid. Flow-driven stretching of the polymers generates an elastic instability (EI), driving turbulent-like chaotic flow fluctuations, despite the pore-scale confinement that prohibits typical inertial turbulence. Using in situ imaging, we show that these fluctuations stretch and fold the fluid within the pores along thin layers (``lamellae'') characterized by sharp solute concentration gradients, driving mixing by diffusion in the pores. This process results in a $3\times$ reduction in the required mixing length, a $6\times$ increase in solute transverse dispersivity, and can be harnessed to increase the rate at which chemical compounds react by $3\times$ -- enhancements that we rationalize using turbulence-inspired modeling of the underlying transport processes. Our work thereby establishes a simple, robust, versatile, and predictive new way to mix solutes in porous media, with potential applications ranging from large-scale chemical production to environmental remediation.",https://arxiv.org/pdf/2311.07431v1,,20.0,
2404.13159v1,Equivariant Imaging for Self-supervised Hyperspectral Image Inpainting,"Shuo Li, Mike Davies, Mehrdad Yaghoobi",2024,"cs.CV, cs.LG, eess.IV","Hyperspectral imaging (HSI) is a key technology for earth observation, surveillance, medical imaging and diagnostics, astronomy and space exploration. The conventional technology for HSI in remote sensing applications is based on the push-broom scanning approach in which the camera records the spectral image of a stripe of the scene at a time, while the image is generated by the aggregation of measurements through time. In real-world airborne and spaceborne HSI instruments, some empty stripes would appear at certain locations, because platforms do not always maintain a constant programmed attitude, or have access to accurate digital elevation maps (DEM), and the travelling track is not necessarily aligned with the hyperspectral cameras at all times. This makes the enhancement of the acquired HS images from incomplete or corrupted observations an essential task. We introduce a novel HSI inpainting algorithm here, called Hyperspectral Equivariant Imaging (Hyper-EI). Hyper-EI is a self-supervised learning-based method which does not require training on extensive datasets or access to a pre-trained model. Experimental results show that the proposed method achieves state-of-the-art inpainting performance compared to the existing methods.",https://arxiv.org/pdf/2404.13159v1,"AI, supervised learning",20.0,
2201.12909v1,Scaling Gaussian Process Optimization by Evaluating a Few Unique Candidates Multiple Times,"Daniele Calandriello, Luigi Carratino, Alessandro Lazaric, Michal Valko, Lorenzo Rosasco",2022,"stat.ML, cs.LG","Computing a Gaussian process (GP) posterior has a computational cost cubical in the number of historical points. A reformulation of the same GP posterior highlights that this complexity mainly depends on how many \emph{unique} historical points are considered. This can have important implication in active learning settings, where the set of historical points is constructed sequentially by the learner. We show that sequential black-box optimization based on GPs (GP-Opt) can be made efficient by sticking to a candidate solution for multiple evaluation steps and switch only when necessary. Limiting the number of switches also limits the number of unique points in the history of the GP. Thus, the efficient GP reformulation can be used to exactly and cheaply compute the posteriors required to run the GP-Opt algorithms. This approach is especially useful in real-world applications of GP-Opt with high switch costs (e.g. switching chemicals in wet labs, data/model loading in hyperparameter optimization). As examples of this meta-approach, we modify two well-established GP-Opt algorithms, GP-UCB and GP-EI, to switch candidates as infrequently as possible adapting rules from batched GP-Opt. These versions preserve all the theoretical no-regret guarantees while improving practical aspects of the algorithms such as runtime, memory complexity, and the ability of batching candidates and evaluating them in parallel.",https://arxiv.org/pdf/2201.12909v1,"Gaussian Process, AI",20.0,
